date,max_temperature,avg_hourly_temperature,avg_temperature,min_temperature,max_humidex,min_windchill,max_relative_humidity,avg_hourly_relative_humidity,avg_relative_humidity,min_relative_humidity,max_dew_point,avg_hourly_dew_point,avg_dew_point,min_dew_point,max_wind_speed,avg_hourly_wind_speed,avg_wind_speed,min_wind_speed,max_wind_gust,wind_gust_dir_10s,max_pressure_sea,avg_hourly_pressure_sea,avg_pressure_sea,min_pressure_sea,max_pressure_station,avg_hourly_pressure_station,avg_pressure_station,min_pressure_station,max_visibility,avg_hourly_visibility,avg_visibility,min_visibility,max_health_index,avg_hourly_health_index,avg_health_index,min_health_index,heatdegdays,cooldegdays,growdegdays_5,growdegdays_7,growdegdays_10,precipitation,rain,snow,snow_on_ground,sunrise_hhmm,sunrise_unixtime,sunrise_f,sunset_hhmm,sunset_unixtime,sunset_f,daylight,min_uv_forecast,max_uv_forecast,min_high_temperature_forecast,max_high_temperature_forecast,min_low_temperature_forecast,max_low_temperature_forecast,solar_radiation,max_cloud_cover_4,avg_hourly_cloud_cover_4,avg_cloud_cover_4,min_cloud_cover_4,max_cloud_cover_8,avg_hourly_cloud_cover_8,avg_cloud_cover_8,min_cloud_cover_8,max_cloud_cover_10,avg_hourly_cloud_cover_10,avg_cloud_cover_10,min_cloud_cover_10
2014-11-06,10,7.16,6.8,3.6,,,92,84.6,82.5,73,6,4.7,4,2.1,28,10.75,16,4,41,33,101.72,101.1,101.25,100.78,99.6,98.99,99.14,98.68,24100,16966.7,16100,8100,,,,,11.2,0,1.8,0,0,2.2,2.2,0,,7:00:00,1415275200,7,17:03:00,1415311380,17.05,10.05,,,10,10,1,3,,,,,,8,8,7.5,7,,,,
2014-11-05,10,6.89,7.3,4.6,,,76,70.1,66.5,57,4,1.8,2.4,0.7,32,17.62,17.5,3,56,29,101.99,101.77,101.67,101.35,99.86,99.65,99.56,99.25,24140,23770,20120,16100,,,,,10.7,0,2.3,0.3,0,0,0,0,,6:58:00,1415188680,6.97,17:04:00,1415225040,17.07,10.1,,,9,10,4,4,,,,,,8,6.5,5,2,,,,
2014-11-04,14.1,11.36,11.1,8.1,,,92,71.8,72,52,9.9,6.2,6.3,2.8,33,20.46,20.5,8,54,25,101.69,101.31,101.38,101.07,99.59,99.22,99.28,98.98,24100,19554.2,13650,3200,,,,,6.9,0,6.1,4.1,1.1,4,4,0,,6:57:00,1415102220,6.95,17:05:00,1415138700,17.08,10.13,,,14,15,5,5,,,,,,8,7.7,7.5,7,,,,
2014-11-03,14.6,9.1,7.5,0.4,,,72,51,51,30,4.5,-1,0.4,-3.8,28,17.17,16.5,5,41,23,102.25,101.96,101.98,101.71,100.11,99.84,99.86,99.6,24100,24100,24100,24100,,,,,10.5,0,2.5,0.5,0,0,0,0,,6:56:00,1415015760,6.93,17:06:00,1415052360,17.1,10.17,,,11,12,4,7,,,,,,8,7,6.5,5,,,,
2014-11-02,7.6,2.17,2.59,-2.4,,-8,78,63.3,56,34,-1.5,-4.4,-4.5,-7.6,27,19.92,18,9,39,32,102.8,102.54,102.56,102.32,100.63,100.38,100.4,100.18,24100,24100,24100,24100,,,,,15.4,0,0,0,0,0,0,0,,6:54:00,1414929240,6.9,17:08:00,1414966080,17.13,10.23,,,7,7,0,2,,,,,,7,1.7,3.5,0,,,,
2014-11-01,3.1,1.34,1,-1.1,,-6,95,81.7,81.5,68,0.3,-1.6,-1.8,-3.8,33,26.33,27,21,44,33,102.51,102.23,102.17,101.84,100.35,100.08,100.03,99.71,24100,19575,13050,2000,,,,,17,0,0,0,0,2.2,0,2.2,,7:53:00,1414842780,7.88,18:09:00,1414879740,18.15,10.27,,,3,5,-3,-2,,,,,,8,7.3,4.5,1,,,,
2014-10-31,7,5.55,3.95,0.9,,,94,88,83,72,5.5,3.7,3,0.4,28,12.12,14,0,46,2,101.82,101.51,101.56,101.29,99.69,99.39,99.44,99.18,24100,13966.7,16100,8100,,,,,14.1,0,0,0,0,12.2,10.8,1.4,,7:52:00,1414756320,7.87,18:10:00,1414793400,18.17,10.3,,,8,8,2,3,,,,,,8,8,8,8,,,,
2014-10-30,9.8,6.1,6.15,2.5,,,88,73.8,72.5,57,2.8,1.7,1.6,0.5,18,10.5,10.5,3,,,101.93,101.78,101.77,101.61,99.8,99.66,99.65,99.5,24100,24100,24100,24100,,,,,11.8,0,1.1,0,0,0,0,0,,7:50:00,1414669800,7.83,18:12:00,1414707120,18.2,10.37,,,9,9,4,4,,,,,,8,6.4,5.5,3,,,,
2014-10-29,12.9,8.51,8.6,4.3,,,81,72.5,67.5,54,6.3,3.8,4.2,2.1,36,19.33,23,10,52,29,101.57,101.25,101.3,101.03,99.46,99.16,99.2,98.95,24100,23566.7,20100,16100,,,,,9.4,0,3.6,1.6,0,0,0,0,,7:49:00,1414583340,7.82,18:13:00,1414620780,18.22,10.4,,,11,12,3,3,,,,,,8,5.7,5,2,,,,
2014-10-28,20.7,13.47,14.89,9.1,,,94,84.4,82,70,14.8,10.8,11.1,7.4,46,13.67,23,0,63,23,100.99,100.78,100.75,100.51,98.91,98.7,98.68,98.45,24100,21566.7,19300,14500,,,,,3.1,0,9.9,7.9,4.9,1.6,1.6,0,,7:48:00,1414496880,7.8,18:15:00,1414534500,18.25,10.45,,,20,20,6,7,,,,,,8,6.8,6,4,,,,
2014-10-27,11.7,7.3,6.44,1.2,,,92,78.2,76.5,61,8,3.6,4.4,0.8,16,9.83,8,0,,,101.73,101.41,101.37,101,99.6,99.29,99.26,98.91,24100,24100,24100,24100,,,,,11.6,0,1.4,0,0,1.2,1.2,0,,7:47:00,1414410420,7.78,18:16:00,1414448160,18.27,10.48,3,3,13,13,10,12,,,,,,8,4.9,4,0,,,,
2014-10-26,12.9,8.95,8,3.1,,,84,67.2,70.5,57,4.3,3.1,2.9,1.5,41,27.17,26.5,12,54,30,101.37,100.82,100.86,100.35,99.26,98.73,98.77,98.28,24100,24100,24100,24100,,,,,10,0,3,1,0,0,0,0,,7:45:00,1414323900,7.75,18:18:00,1414361880,18.3,10.55,,,13,13,3,3,,,,,,8,4.5,4,0,,,,
2014-10-25,16.8,12.1,12,7.2,,,87,71,69,51,9.9,6.9,6.8,3.8,37,19.42,20.5,4,56,25,101.29,100.62,100.76,100.22,99.2,98.54,98.68,98.17,24100,21366.7,18500,12900,,,,,6,0,7,5,2,0,0,0,,7:44:00,1414237440,7.73,18:19:00,1414275540,18.32,10.58,,,16,16,8,8,,,,,,8,5.2,4.5,1,,,,
2014-10-24,16.1,9.2,9.45,2.8,,,85,69.2,66,47,5.9,3.6,3.2,0.5,18,13,9,0,,,101.82,101.6,101.56,101.31,99.7,99.5,99.46,99.22,24100,23900,21700,19300,,,,,8.6,0,4.5,2.5,0,0,0,0,,7:43:00,1414150980,7.72,18:21:00,1414189260,18.35,10.63,3,3,15,15,8,8,,,,,,7,3.7,3.5,0,,,,
2014-10-23,16.1,9.81,10.9,5.7,,,86,71.1,68,50,6.6,4.6,5,3.5,32,21.04,23.5,15,39,32,102.34,102.05,102.06,101.78,100.22,99.94,99.94,99.67,24100,24100,24100,24100,,,,,7.1,0,5.9,3.9,0.9,0,0,0,,7:41:00,1414064460,7.68,18:22:00,1414102920,18.37,10.68,3,3,16,16,5,5,,,,,,2,0.4,1,0,,,,
2014-10-22,13.4,7.83,8.25,3.1,,,85,72.6,71,57,5.1,3.1,2.9,0.7,27,20.58,18.5,10,41,35,102.59,102.42,102.4,102.22,100.45,100.29,100.27,100.09,24100,24100,24100,24100,,,,,9.8,0,3.2,1.2,0,0,0,0,,7:40:00,1413978000,7.67,18:24:00,1414016640,18.4,10.73,3,3,12,13,5,6,,,,,,8,4.3,4.5,1,,,,
2014-10-21,10.9,8.73,8.5,6.1,,,93,88.5,86,79,9.2,7,6,2.9,32,19.21,19.5,7,44,2,102.19,101.39,101.53,100.87,100.07,99.29,99.42,98.78,24100,18362.5,15250,6400,,,,,9.5,0,3.5,1.5,0,2.4,2.4,0,,7:39:00,1413891540,7.65,18:25:00,1413930300,18.42,10.77,,,11,11,3,6,,,,,,8,8,8,8,,,,
2014-10-20,11.8,8.95,8.8,5.8,,,94,85.2,84,74,10.5,6.6,6,1.5,11,6.04,5.5,0,,,101.58,101.13,101.23,100.87,99.46,99.03,99.11,98.77,24100,17425,14450,4800,,,,,9.2,0,3.8,1.8,0,6.4,6.4,0,,7:38:00,1413805080,7.63,18:27:00,1413844020,18.45,10.82,,,13,13,10,10,,,,,,8,7.9,7.5,7,,,,
2014-10-19,9.6,5.6,6.05,2.5,,,76,63.6,62,48,1.6,-0.9,-0.5,-2.6,23,14.92,14.5,6,39,36,102.08,101.83,101.85,101.62,99.94,99.71,99.72,99.5,24100,24100,24100,24100,,,,,11.9,0,1.1,0,0,0,0,0,,7:36:00,1413718560,7.6,18:29:00,1413757740,18.48,10.88,3,3,11,11,5,5,,,,,,8,7.3,6,4,,,,
2014-10-18,12.7,8.84,8.04,3.4,,,93,77,80,67,9.7,5,4.7,-0.4,43,28.58,30.5,18,61,34,101.61,100.64,100.74,99.86,99.49,98.56,98.65,97.82,24100,23433.3,18500,12900,,,,,10,0,3,1,0,0,0,0,,7:35:00,1413632100,7.58,18:30:00,1413671400,18.5,10.92,,,9,9,1,1,,,,,,8,6.6,4.5,1,,,,
2014-10-17,16.7,13.93,14.3,11.9,,,91,81,79,67,11.5,10.7,10.6,9.7,35,18.75,21.5,8,50,25,100.35,100.03,100.09,99.83,98.3,97.98,98.05,97.79,24100,22500,18500,12900,,,,,3.7,0,9.3,7.3,4.3,0,0,0,,7:34:00,1413545640,7.57,18:32:00,1413585120,18.53,10.97,,,16,16,9,9,,,,,,8,7.5,6,4,,,,
2014-10-16,19.8,15.26,15.95,12.1,,,96,87,81.5,67,14.2,13.1,12.3,10.4,27,10.29,15.5,4,43,27,100.81,100.46,100.5,100.2,98.74,98.4,98.45,98.16,24100,15004.2,13650,3200,,,,,2,0,10.9,8.9,6,5.2,5.2,0,,7:33:00,1413459180,7.55,18:33:00,1413498780,18.55,11,3,3,18,18,11,11,,,,,,8,7.4,7,6,,,,
2014-10-15,19.1,15.9,15.85,12.6,,,94,89,88,82,17.4,14.1,15.1,12.7,18,10.71,11.5,5,,,101.12,100.93,100.9,100.68,99.05,98.87,98.85,98.64,24100,19833.3,16900,9700,,,,,2.1,0,10.8,8.8,5.8,2.2,2.2,0,,7:31:00,1413372660,7.52,18:35:00,1413412500,18.58,11.07,3,3,18,19,14,15,,,,,,8,7.6,6.5,5,,,,
2014-10-14,22.4,18.6,18.45,14.5,27,,93,80.3,80.5,68,16.6,15.1,14.8,12.9,21,11.67,14,7,41,15,101.43,101.05,101.1,100.77,99.35,98.99,99.03,98.72,24100,22566.7,20100,16100,,,,,0,0.4,13.4,11.4,8.4,1,1,0,,7:30:00,1413286200,7.5,18:37:00,1413326220,18.62,11.12,3,3,22,22,15,17,,,,,,8,7.2,5.5,3,,,,
2014-10-13,15.8,12.04,10.1,4.4,,,94,88,89.5,85,13.7,10.1,8.4,3.1,14,8.17,7,0,,,102,101.78,101.76,101.51,99.88,99.67,99.65,99.42,24100,21700,20100,16100,,,,,7.9,0,5.1,3.1,0.1,0,0,0,,7:29:00,1413199740,7.48,18:39:00,1413239940,18.65,11.17,3,4,18,18,15,16,,,,,,8,7,4.5,1,,,,
2014-10-12,12.6,7.27,7.25,1.9,,,87,68.6,66.5,46,4.3,1.6,1.3,-1.7,16,7.83,8,0,,,102.62,102.38,102.33,102.04,100.48,100.25,100.2,99.92,24100,24100,24100,24100,,,,,10.8,0,2.2,0.2,0,0,0,0,,7:28:00,1413113280,7.47,18:40:00,1413153600,18.67,11.2,4,4,13,13,5,9,,,,,,3,1.1,1.5,0,,,,
2014-10-11,14,8.15,8.55,3.1,,,84,65.2,63,42,4,1.6,1.8,-0.3,22,12.38,11,0,35,32,102.43,102.18,102.22,102,100.3,100.06,100.09,99.88,24100,24100,24100,24100,,,,,9.4,0,3.5,1.6,0,0,0,0,,7:26:00,1413026760,7.43,18:42:00,1413067320,18.7,11.27,3,3,14,14,0,0,,,,,,7,4.4,3.5,0,,,,
2014-10-10,14.1,8.32,8.65,3.2,,,89,68.3,66,43,4.3,2.4,2.7,1.1,26,15.42,18,10,35,30,102.09,101.97,101.94,101.79,99.97,99.86,99.83,99.68,24100,24100,24100,24100,,,,,9.3,0,3.6,1.6,0,0,0,0,,7:25:00,1412940300,7.42,18:44:00,1412981040,18.73,11.32,4,4,14,14,3,4,,,,,,7,4.5,4,1,,,,
2014-10-09,14.5,8.8,8.85,3.2,,,85,66.2,66,47,3.7,2.5,2.5,1.4,42,20.96,25.5,9,57,27,101.82,101.53,101.59,101.36,99.71,99.42,99.48,99.25,24100,24100,24100,24100,,,,,9.2,0,3.8,1.8,0,0,0,0,,7:24:00,1412853840,7.4,18:45:00,1412894700,18.75,11.35,4,4,13,13,4,4,,,,,,7,3.2,3.5,0,,,,
2014-10-08,14.3,10.7,9.85,5.4,,,95,71.5,69,43,10.8,5.3,6,1.1,49,21.67,28,7,69,27,101.34,100.83,100.88,100.41,99.24,98.75,98.79,98.34,24100,21500,16900,9700,,,,,8.2,0,4.8,2.8,0,0.2,0.2,0,,7:23:00,1412767380,7.38,18:47:00,1412808420,18.78,11.4,3,3,13,13,3,5,,,,,,8,5.6,4,0,,,,
2014-10-07,17.6,12.82,14.15,10.7,,,95,80.2,73,51,10.6,9.3,8.5,6.4,28,13.75,16,4,44,21,100.95,100.73,100.72,100.5,98.87,98.66,98.65,98.43,24100,19691.7,15250,6400,,,,,3.8,0,9.2,7.2,4.2,8,8,0,,7:22:00,1412680920,7.37,18:49:00,1412722140,18.82,11.45,3,3,17,17,10,10,,,,,,8,6.9,6.5,5,,,,
2014-10-06,17.4,13.07,13.3,9.2,,,89,73.2,75.5,62,12,8.3,8.1,4.2,28,17.25,17,6,43,17,100.8,100.67,100.68,100.56,98.72,98.59,98.61,98.49,24100,23900,21700,19300,,,,,4.7,0,8.3,6.3,3.3,2.8,2.8,0,,7:20:00,1412594400,7.33,18:51:00,1412635860,18.85,11.52,3,3,17,17,8,8,,,,,,8,7.2,7,6,,,,
2014-10-05,13.7,8.49,8.44,3.2,,,87,67.5,68,49,5.2,2.5,3.1,1.1,30,18,19,8,46,22,100.92,100.62,100.64,100.37,98.83,98.53,98.56,98.28,24100,24100,24100,24100,,,,,9.6,0,3.4,1.4,0,0,0,0,,7:19:00,1412507940,7.32,18:52:00,1412549520,18.87,11.55,3,3,14,14,9,9,,,,,,8,5.3,4,0,,,,
2014-10-04,14.4,10.65,9.35,4.3,,,93,74.9,71,49,13.8,6.2,7.4,1,37,20.75,22.5,8,54,26,100.45,100.13,100.15,99.86,98.36,98.07,98.09,97.82,24100,22900,20100,16100,,,,,8.7,0,4.3,2.4,0,1.4,1.4,0,,7:18:00,1412421480,7.3,18:54:00,1412463240,18.9,11.6,3,3,12,13,3,3,,,,,,8,5.8,4,0,,,,
2014-10-03,23.1,17.73,18.75,14.4,27,,93,83.8,77,61,17.4,14.9,15.2,13,25,17.38,15.5,6,52,19,101.36,100.53,100.67,99.98,99.29,98.48,98.62,97.94,24100,17766.7,16900,9700,,,,,0,0.8,13.8,11.8,8.8,11,11,0,,7:17:00,1412335020,7.28,18:56:00,1412376960,18.93,11.65,3,4,23,23,11,12,,,,,,8,7.4,7,6,,,,
2014-10-02,20,16.22,16.95,13.9,,,94,88.6,85,76,15.2,14.3,14.4,13.7,17,8.17,8.5,0,,,101.96,101.8,101.7,101.44,99.87,99.71,99.62,99.36,12900,9816.7,9650,6400,,,,,1.1,0,11.9,9.9,7,0,0,0,,7:16:00,1412248560,7.27,18:58:00,1412290680,18.97,11.7,4,4,21,21,17,17,,,,,,8,7.4,6.5,5,,,,
2014-10-01,15.9,15.22,15.2,14.5,,,93,88.5,87,81,14.1,13.3,13.2,12.2,19,11.29,11.5,4,,,101.95,101.84,101.81,101.66,99.86,99.75,99.72,99.58,24100,10929.2,14450,4800,,,,,2.8,0,10.2,8.2,5.2,0,0,0,,7:15:00,1412162100,7.25,19:00:00,1412204400,19,11.75,4,4,20,20,13,13,,,,,,8,8,8,8,,,,
2014-09-30,19.4,17,17.1,14.8,,,93,87.2,85.5,78,15.8,14.9,14.8,13.8,21,7.46,10.5,0,,,101.65,101.29,101.37,101.08,99.57,99.22,99.3,99.03,16100,10566.7,10050,4000,,,,,0.9,0,12.1,10.1,7.1,0.2,0.2,0,,7:13:00,1412075580,7.22,19:01:00,1412118060,19.02,11.8,3,3,22,22,14,15,,,,,,8,7.5,7,6,,,,
2014-09-29,24,18.69,18.5,13,28,,87,73.5,68.5,50,16.2,13.6,13.9,11.6,15,7.67,7.5,0,,,101.67,101.42,101.38,101.1,99.6,99.36,99.33,99.05,24100,23766.7,20100,16100,,,,,0,0.5,13.5,11.5,8.5,0,0,0,,7:12:00,1411989120,7.2,19:03:00,1412031780,19.05,11.85,5,5,24,24,14,15,,,,,,7,3.9,4,1,,,,
2014-09-28,25.1,19,18.75,12.4,28,,82,64.9,65.5,49,14.2,12.1,12.3,10.4,14,6.04,7,0,,,102.31,102.05,102.01,101.71,100.23,99.97,99.94,99.64,24100,24100,24100,24100,,,,,0,0.8,13.8,11.8,8.8,0,0,0,,7:11:00,1411902660,7.18,19:05:00,1411945500,19.08,11.9,5,5,25,25,16,16,,,,,,7,5.1,3.5,0,,,,
2014-09-27,25.2,18.52,18.64,12.1,27,,86,68.5,64.5,43,14.2,12.4,12.4,10.7,14,8.33,8.5,3,,,102.71,102.52,102.52,102.33,100.61,100.43,100.42,100.24,24100,24100,24100,24100,,,,,0,0.6,13.6,11.6,8.6,0,0,0,,7:10:00,1411816200,7.17,19:07:00,1411859220,19.12,11.95,6,6,25,25,12,12,,,,,,1,0.2,0.5,0,,,,
2014-09-26,23.3,17.32,17.1,10.9,25,,84,67.9,67,50,13.3,11.1,10.9,8.5,16,7.71,8,0,,,102.75,102.62,102.62,102.49,100.65,100.52,100.52,100.39,24100,22900,18500,12900,,,,,0.9,0,12.1,10.1,7.1,0,0,0,,7:09:00,1411729740,7.15,19:09:00,1411772940,19.15,12,5,5,24,24,11,11,,,,,,4,0.8,2,0,,,,
2014-09-25,21.2,16.36,16,10.8,,,88,72.9,70.5,53,14,11.3,11.7,9.4,13,6,6.5,0,,,103.01,102.85,102.83,102.65,100.9,100.75,100.72,100.54,24100,22833.3,16900,9700,,,,,2,0,11,9,6,0,0,0,,7:08:00,1411643280,7.13,19:11:00,1411686660,19.18,12.05,5,5,23,23,11,11,,,,,,5,1.5,2.5,0,,,,
2014-09-24,22.3,16.49,16.3,10.3,,,88,72.2,69,50,13.5,11.3,11.2,8.8,16,9.33,10,4,,,103.33,103.13,103.12,102.92,101.22,101.02,101.02,100.82,24100,24100,24100,24100,,,,,1.7,0,11.3,9.3,6.3,0,0,0,,7:06:00,1411556760,7.1,19:12:00,1411600320,19.2,12.1,5,5,21,21,11,11,,,,,,1,0.2,0.5,0,,,,
2014-09-23,22.5,15.4,14.75,7,,,85,67,66.5,48,11.4,9,8,4.5,23,13.08,14,5,37,26,102.92,102.59,102.64,102.36,100.82,100.48,100.53,100.24,24100,24100,24100,24100,,,,,3.2,0,9.8,7.8,4.8,0,0,0,,7:05:00,1411470300,7.08,19:14:00,1411514040,19.23,12.15,4,5,22,22,11,11,,,,,,6,2.5,3,0,,,,
2014-09-22,15.3,10.72,11.35,7.4,,,83,67.4,67,51,6.6,4.8,5.1,3.6,32,22.29,20,8,46,34,102.34,101.76,101.65,100.97,100.22,99.66,99.56,98.9,24100,24100,24100,24100,,,,,6.7,0,6.3,4.3,1.4,0,0,0,,7:04:00,1411383840,7.07,19:16:00,1411427760,19.27,12.2,3,5,15,15,9,9,,,,,,8,5.3,4,0,,,,
2014-09-21,24.2,18.87,16.89,9.6,28,,96,75,71.5,47,19.1,14,13,6.9,41,24.75,24.5,8,63,33,100.86,100.33,100.44,100.01,98.79,98.3,98.39,97.99,24100,21695.8,14450,4800,,,,,1.1,0,11.9,9.9,6.9,16.4,16.4,0,,7:03:00,1411297380,7.05,19:18:00,1411341480,19.3,12.25,3,5,20,25,7,7,,,,,,8,5.9,5,2,,,,
2014-09-20,25.2,18.72,17.14,9.1,29,,92,73.3,71.5,51,17.6,13.6,12.5,7.4,38,19.46,19,0,59,22,101.84,101.3,101.27,100.7,99.74,99.22,99.2,98.66,24100,22100,16900,9700,,,,,0.9,0,12.1,10.1,7.1,0,0,0,,7:02:00,1411210920,7.03,19:20:00,1411255200,19.33,12.3,5,5,24,24,18,18,,,,,,8,6,5,2,,,,
2014-09-19,13.9,9.8,9.25,4.6,,,86,72.9,72,58,9.7,5.1,5.7,1.7,23,12.92,11.5,0,35,12,102.79,102.48,102.33,101.88,100.66,100.35,100.22,99.78,24100,24033.3,23300,22500,,,,,8.8,0,4.2,2.2,0,0,0,0,,7:01:00,1411124460,7.02,19:22:00,1411168920,19.37,12.35,5,5,15,15,11,11,,,,,,7,4.4,3.5,0,,,,
2014-09-18,14.4,11.3,9.85,5.3,,,85,71,69.5,54,9.8,6.2,6.3,2.8,27,17.04,15.5,4,33,34,102.45,102,101.98,101.52,100.33,99.89,99.89,99.44,24100,24100,24100,24100,,,,,8.2,0,4.8,2.8,0,0,0,0,,7:00:00,1411038000,7,19:23:00,1411082580,19.38,12.38,5,5,15,15,5,6,,,,,,8,3.9,4,0,,,,
2014-09-17,20.9,14.31,14.2,7.5,,,87,65.8,65.5,44,8.9,7.6,7.3,5.8,21,12.92,13,5,,,101.75,101.58,101.58,101.4,99.66,99.49,99.49,99.31,24100,24100,24100,24100,,,,,3.8,0,9.2,7.2,4.2,0,0,0,,6:59:00,1410951540,6.98,19:25:00,1410996300,19.42,12.43,5,5,20,20,9,10,,,,,,7,2.3,3.5,0,,,,
2014-09-16,19.2,13.75,14.2,9.2,,,92,65.2,68,44,11,6.8,8,4.9,25,16.62,16.5,8,37,30,101.96,101.8,101.83,101.71,99.86,99.71,99.74,99.62,24100,24100,24100,24100,,,,,3.8,0,9.2,7.2,4.2,0,0,0,,6:57:00,1410865020,6.95,19:27:00,1410910020,19.45,12.5,5,6,19,19,7,7,,,,,,8,3.2,4.5,1,,,,
2014-09-15,18.5,13.81,13.8,9.1,,,93,74.1,73,53,12.3,9.1,9.3,6.3,25,11.67,14,3,37,25,102.3,102.05,102.03,101.77,100.19,99.95,99.94,99.68,24100,23233.3,20100,16100,,,,,4.2,0,8.8,6.8,3.8,3.6,3.6,0,,6:56:00,1410778560,6.93,19:29:00,1410823740,19.48,12.55,4,4,17,17,8,8,,,,,,8,6.6,4.5,1,,,,
2014-09-14,15.8,11.3,10.7,5.6,,,90,71.9,71.5,53,9,6.2,7,4.9,16,7.5,8,0,,,102.83,102.6,102.58,102.32,100.7,100.48,100.45,100.21,24100,24100,24100,24100,,,,,7.3,0,5.7,3.7,0.7,0,0,0,,6:55:00,1410692100,6.92,19:31:00,1410737460,19.52,12.6,5,6,15,15,8,9,,,,,,7,5.4,4,1,,,,
2014-09-13,14.4,10.84,10.75,7.1,,,90,79.1,78,66,8.9,7.3,7.2,5.6,22,14.88,14.5,7,43,33,102.72,102.18,102.27,101.82,100.59,100.07,100.15,99.71,24100,24100,24100,24100,,,,,7.2,0,5.8,3.8,0.8,1.6,1.6,0,,6:54:00,1410605640,6.9,19:33:00,1410651180,19.55,12.65,4,4,14,14,5,5,,,,,,8,6.3,5,2,,,,
2014-09-12,14.4,11.6,11.55,8.7,,,93,69.7,73,53,8.3,6.2,6.2,4,15,9.04,7.5,0,,,102.65,102.47,102.43,102.21,100.53,100.35,100.32,100.11,24100,23500,16900,9700,,,,,6.5,0,6.5,4.5,1.6,0,0,0,,6:53:00,1410519180,6.88,19:34:00,1410564840,19.57,12.68,5,6,16,16,8,9,,,,,,8,6.5,5.5,3,,,,
2014-09-11,22.9,16,17.04,11.2,31,,93,75.7,80,67,21.3,11.7,13.8,6.2,44,26,28.5,13,65,30,102.18,101.09,101.08,99.98,100.08,99.03,99.02,97.96,24100,22166.7,16900,9700,,,,,1,0,12,10,7,7.6,7.6,0,,6:52:00,1410432720,6.87,19:36:00,1410478560,19.6,12.73,5,6,17,18,8,9,,,,,,8,7.8,7.5,7,,,,
2014-09-10,22.8,20.53,20.35,17.9,30,,93,86.9,85,77,20.6,18.3,18.5,16.4,35,14.88,20,5,59,19,101.67,101.11,100.9,100.14,99.6,99.06,98.86,98.12,24100,19162.5,15250,6400,,,,,0,2.4,15.3,13.3,10.3,27.2,27.2,0,,6:51:00,1410346260,6.85,19:38:00,1410392280,19.63,12.78,4,5,24,24,16,17,,,,,,8,7.1,5,2,,,,
2014-09-09,21.7,19.47,19.75,17.8,26,,86,76.4,77.5,69,16.4,15.2,15.3,14.2,17,11.62,11,5,,,102.13,101.97,101.94,101.75,100.05,99.89,99.87,99.68,24100,24100,24100,24100,,,,,0,1.8,14.8,12.8,9.8,0,0,0,,6:50:00,1410259800,6.83,19:40:00,1410306000,19.67,12.83,5,6,21,22,15,17,,,,,,8,6.7,5.5,3,,,,
2014-09-08,23.3,18.43,17.3,11.3,25,,85,67.1,62.5,40,16.2,11.8,12.6,8.9,19,10.75,9.5,0,,,102.54,102.34,102.31,102.08,100.45,100.25,100.22,100,24100,24100,24100,24100,,,,,0.7,0,12.3,10.3,7.3,0,0,0,,6:48:00,1410173280,6.8,19:42:00,1410219720,19.7,12.9,6,6,23,23,17,17,,,,,,3,1.3,1.5,0,,,,
2014-09-07,22.2,17.05,16.95,11.7,,,82,63.2,62,42,11.6,9.8,10.1,8.6,17,10.04,10,3,,,102.35,102.18,102.12,101.89,100.26,100.09,100.03,99.81,24100,24100,24100,24100,,,,,1.1,0,11.9,9.9,7,0,0,0,,6:47:00,1410086820,6.78,19:44:00,1410133440,19.73,12.95,7,7,22,22,12,12,,,,,,2,0.4,1,0,,,,
2014-09-06,22.5,18.43,17.55,12.6,27,,95,72.9,69.5,44,19.3,13.2,13.3,7.4,37,18.29,22,7,48,33,101.88,101.48,101.5,101.12,99.8,99.42,99.44,99.08,24100,22966.7,17700,11300,,,,,0.4,0,12.6,10.6,7.5,5,5,0,,6:46:00,1410000360,6.77,19:45:00,1410047100,19.75,12.98,5,5,23,23,12,12,,,,,,8,6.2,4,0,,,,
2014-09-05,31.5,24.8,25.55,19.6,42,,94,75.5,77.5,61,23.9,20.1,20.3,16.7,50,17.5,27,4,63,33,101.73,101.44,101.41,101.09,99.69,99.4,99.38,99.06,24100,21233.3,20100,16100,,,,,0,7.5,20.6,18.6,15.6,24.4,24.4,0,,6:45:00,1409913900,6.75,19:47:00,1409960820,19.78,13.03,7,7,32,32,16,16,,,,,,8,6.5,5,2,,,,
2014-09-04,29.7,23.38,23.25,16.8,34,,89,67.2,66.5,44,20.1,16.5,17.8,15.4,29,12.58,14.5,0,41,23,101.87,101.75,101.66,101.45,99.8,99.7,99.61,99.41,24100,23366.7,20100,16100,,,,,0,5.2,18.2,16.2,13.2,0,0,0,,6:44:00,1409827440,6.73,19:49:00,1409874540,19.82,13.08,7,7,29,29,20,20,,,,,,7,3.4,3.5,0,,,,
2014-09-03,27.7,21.28,21.05,14.4,31,,92,68.4,66,40,17,14.7,14.9,12.8,23,12.25,14.5,6,33,25,101.82,101.63,101.57,101.32,99.76,99.56,99.51,99.27,24100,24100,24100,24100,,,,,0,3,16.1,14.1,11.1,0,0,0,,6:43:00,1409740980,6.72,19:51:00,1409788260,19.85,13.13,7,7,27,27,15,16,,,,,,6,2.4,3,0,,,,
